"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"16716099999","2021-01-01T02:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","45","56","","","-0.01","2","68","","29.96","29.81","","50","230","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06416716 36/// /2306 10131 20073 30095 40145 52004 333 90730 91116=","","","","","","","","","",""
"16716099999","2021-01-01T05:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","45","52","","","-0.03","2","78","","29.99","29.84","","49","VRB","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05816716 46/// /9902 10110 20073 30104 40155 52009 333 91111=","","","","","","","","","",""
"16716099999","2021-01-01T08:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","43","49","","","-0.04","2","80","FEW:01 26","30.02","29.87","6.21","46","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN13416716 12560 10000 10096 20062 30116 40167 52012 60002 81100 333 20094 30/// 55040 70000 90730 91105 555 10000 30154 20000 89057 99096=","","","","","","","","","",""
"16716099999","2021-01-01T11:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","47","57","","","-0.04","2","68","FEW:01 26","30.06","29.92","6.21","52","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06416716 42560 19903 10140 20082 30131 40181 52015 81100 333 91107=","","","","","","","","","",""
"16716099999","2021-01-01T14:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","43","61","","","+0.04","7","51","FEW:01 26","30.03","29.88","6.21","52","280","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07616716 12560 12803 10162 20060 30118 40168 57013 60001 81100 333 90730 91108=","","","","","","","","","",""
"16716099999","2021-01-01T17:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","45","56","","","-0.01","2","65","","30.04","29.89","","50","VRB","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05816716 46/// /9901 10135 20070 30123 40174 52005 333 91107=","","","","","","","","","",""
"16716099999","2021-01-01T20:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","44","53","","","-0.01","2","72","","30.08","29.93","6.21","49","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06416716 12960 09903 10114 20064 30135 40186 52005 60002 333 10174=","","","","","","","","","",""
"16716099999","2021-01-01T23:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","41","52","","","-0.02","2","66","","30.10","29.95","","47","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05816716 46/// /9903 10110 20049 30142 40193 52007 333 91105=","","","","","","","","","",""
"16716099999","2021-01-02T02:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","38","51","","","-0.01","2","61","","30.11","29.96","","45","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06416716 36/// /9903 10107 20033 30144 40195 52002 333 90730 91106=","","","","","","","","","",""
"16716099999","2021-01-02T05:00:00","37.882236","23.734831","21.0","ATHINAI, GR","FM-12","4","","39","53","","","0.00","4","60","","30.11","29.96","","46","VRB","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05816716 46/// /9901 10114 20039 30144 40195 54000 333 91107=","","","","","","","","","",""
