"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"44217099999","2021-01-01T01:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-23","-11","","","+0.03","6","56","FEW:02","31.04","23.14","12.43","-12","270","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06444217 32998 42702 11239 21303 37837 40512 56009 82044 333 91202=","","","","","","","","","",""
"44217099999","2021-01-01T04:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-23","-13","","","0.00","4","60","","31.09","23.14","12.43","-14","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06444217 32998 20000 11252 21307 37837 40529 54000 80001 333 91202=","","","","","","","","","",""
"44217099999","2021-01-01T07:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-27","-19","","","+0.02","8","65","FEW:02","31.18","23.12","12.43","-20","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08644217 32998 20000 11282 21328 37831 40559 58006 82040 333 21288 46001 91200 555 31353=","","","","","","","","","",""
"44217099999","2021-01-01T10:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-25","-16","","","-0.01","3","64","FEW:01","31.14","23.14","12.43","-17","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06444217 32998 10000 11268 21316 37835 40546 53004 81040 333 91202=","","","","","","","","","",""
"44217099999","2021-01-01T13:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-16","3","","","-0.01","1","41","","30.78s","23.15","12.43","0","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06444217 32998 20000 11162 21266 37838 40422 51003 80004 333 91202=","","","","","","","","","",""
"44217099999","2021-01-01T16:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-18","-3","","","+0.03","8","47","","30.85","23.12","12.43","-5","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06444217 32998 50000 11195 21279 37829 40448 58009 80008 333 91202=","","","","","","","","","",""
"44217099999","2021-01-01T19:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-21","-11","","","+0.01","6","61","","30.99","23.11","12.43","-12","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07044217 32998 20000 11239 21293 37825 40496 56004 80001 333 11161 91202=","","","","","","","","","",""
"44217099999","2021-01-01T22:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-18","-8","","","+0.01","8","60","","30.91","23.09","12.43","-9","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06444217 32998 50000 11221 21278 37820 40468 58005 80007 333 91202=","","","","","","","","","",""
"44217099999","2021-01-02T01:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-17","-11","","","+0.00","6","73","SCT:04 26","30.97","23.09","12.43","-12","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07044217 41598 60000 11239 21274 37819 40488 56001 77072 84020 333 91202=","","","","","","","","","",""
"44217099999","2021-01-02T04:00:00","48.4166667","90.3","2101.0","TOLBO, MG","FM-12","4","","-18","-12","","","+0.01","8","74","SCT:04 26","30.97","23.08","","-13","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07044217 415// 80000 11243 21276 37815 40488 58004 72272 84020 333 91200=","","","","","","","","","",""
