"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"29698099999","2021-01-01T02:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-18","-16","","","-0.01","2","86","OVC:08","30.76","29.07","","-16","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 429// 80000 11264 21280 39843 40417 52002 8807/=","","","","","","","","","",""
"29698099999","2021-01-01T05:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-17","-13","","","-0.02","2","84","OVC:08","30.78","29.09","","-13","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06029698 419// 80000 11252 21271 39851 40423 52008 77172 8807/=","","","","","","","","","",""
"29698099999","2021-01-01T08:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-22","-19","","","-0.02","2","83","BKN:06","30.82","29.11","","-19","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08829698 119// 80000 11281 21301 39859 40438 52008 69902 77172 86071 333 21281 48008 55000=","","","","","","","","","",""
"29698099999","2021-01-01T11:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-25","-21","","","-0.05","2","82","FEW:02","30.89","29.16","12.43","-21","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 41998 60000 11296 21317 39876 40459 52017 70272 82075 333 21303=","","","","","","","","","",""
"29698099999","2021-01-01T14:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-18","-13","","","-0.01","2","75","","30.87","29.18","31.07","-13","220","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"29698099999","2021-01-01T17:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-18","-12","","","-0.03","2","75","","30.89","29.21","31.07","-13","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 42999 20000 11247 21279 39890 40462 52009 80001=","","","","","","","","","",""
"29698099999","2021-01-01T20:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-23","-20","","","-0.03","2","86","","30.96","29.24","","-20","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 129// 50000 11290 21306 39901 40484 52011 69902 80001 333 11225=","","","","","","","","","",""
"29698099999","2021-01-01T23:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-23","-20","","","-0.01","2","83","","30.97","29.25","","-20","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 429// 80000 11288 21308 39905 40488 52004 80001=","","","","","","","","","",""
"29698099999","2021-01-02T02:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-22","-18","","","-0.01","2","83","BKN:05","30.97","29.26","","-18","070","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 429// 80701 11280 21300 39907 40489 52002 85075=","","","","","","","","","",""
"29698099999","2021-01-02T05:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-25","-21","","","-0.01","1","82","","30.99","29.26","","-21","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 429// 80000 11297 21318 39910 40495 51003 80001=","","","","","","","","","",""
"29698099999","2021-01-02T08:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-25","-21","","","-0.02","2","82","","31.01","29.28","","-21","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08229698 129// 80000 11294 21315 39916 40501 52006 60002 80002 333 21300 48008 55030=","","","","","","","","","",""
"29698099999","2021-01-02T11:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-22","-19","","","-0.03","2","85","BKN:06 41","31.03","29.31","12.43","-19","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 42698 80000 11284 21301 39925 40509 52009 86501=","","","","","","","","","",""
"29698099999","2021-01-02T14:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-17","-14","","","+0.01","7","84","BKN:05 41","31.00","29.30","12.43","-14","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 42698 80000 11253 21272 39921 40497 57004 85541=","","","","","","","","","",""
"29698099999","2021-01-02T17:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-18","-13","","","0.00","4","75","","30.99","29.30","12.43","-13","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 42998 20000 11248 21280 39921 40496 54000 80001=","","","","","","","","","",""
"29698099999","2021-01-02T20:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-26","-23","","","-0.02","1","84","","31.06","29.32","","-23","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 129// 80000 11304 21322 39929 40518 51008 60002 80001 333 10224=","","","","","","","","","",""
"29698099999","2021-01-02T23:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-31","-27","","","+0.01","7","80","","31.07","29.31","","-27","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 429// 80000 11329 21352 39927 40522 57002 80001=","","","","","","","","","",""
"29698099999","2021-01-03T02:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-34","-30","","","+0.02","7","79","","31.06","29.29","","-30","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 429// 30000 11343 21367 39920 40518 57007 80001=","","","","","","","","","",""
"29698099999","2021-01-03T05:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-34","-30","","","+0.01","7","78","","31.04","29.28","","-30","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 429// 30000 11342 21367 39915 40512 57005 80001=","","","","","","","","","",""
"29698099999","2021-01-03T08:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-32","-28","","","+0.04","7","81","FEW:02","31.00","29.24","","-28","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08229698 129// 60000 11334 21355 39903 40498 57012 60002 82071 333 21344 48008 55028=","","","","","","","","","",""
"29698099999","2021-01-03T11:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-27","-24","","","+0.02","7","84","SCT:03","30.96","29.22","31.07","-24","120","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 42999 81201 11311 21329 39895 40484 57008 83041=","","","","","","","","","",""
"29698099999","2021-01-03T14:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-9","-1s","","","+0.04","8","72","BKN:05","30.83","29.18","31.07","-2","320","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 42999 83203 11186 21225 39883 40441 58012 85041=","","","","","","","","","",""
"29698099999","2021-01-03T17:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-12","-1","","","+0.02","7","60","BKN:06","30.81","29.16","31.07","-2","310","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 42999 83101 11185 21244 39876 40434 57007 86072=","","","","","","","","","",""
"29698099999","2021-01-03T20:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-10","0","","","+0.04","7","60","FEW:02 26","30.76","29.13","","-1","300","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 125// 83002 11175 21234 39863 40418 57013 60002 82972 333 11175=","","","","","","","","","",""
"29698099999","2021-01-03T23:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-12","2","","||DRSN","+0.05","8","53","SCT:04 26","30.71","29.08","","0","300","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 415// 83005 11169 21242 39846 40398 58017 73632 84942 333 91111=","","","","","","","","","",""
"29698099999","2021-01-04T02:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-12","2","","||DRSN","+0.06","6","52","FEW:02 26","30.64","29.01","","0","290","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07629698 415// 82905 11167 21243 39825 40376 56021 73632 82972 333 91011 91111=","","","","","","","","","",""
"29698099999","2021-01-04T05:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-11","2","","||DRSN","+0.04","7","53","SCT:03 26","30.60","28.98","","0","300","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07629698 415// 83005 11165 21239 39813 40363 57012 73632 83942 333 91010 91114=","","","","","","","","","",""
"29698099999","2021-01-04T08:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-8","0","","","+0.00","5","68","BKN:07","30.60","28.97","","-1","320","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN10029698 119// 83204 11176 21221 39812 40364 55001 69902 77173 87072 333 21176 47008 55005 91012 91112=","","","","","","","","","",""
"29698099999","2021-01-04T11:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-12","-5","","","-0.07","2","68","OVC:08","30.70","29.04","6.21","-6","320","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08229698 41997 83205 11203 21247 39835 40395 52023 77173 8807/ 333 21203 91011 91115=","","","","","","","","","",""
"29698099999","2021-01-04T14:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-17","-9","","","-0.09","1","69","OVC:08","30.81","29.14","6.21","-10","340","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 41997 83405 11230 21272 39867 40435 51032 77172 8807/ 333 91112=","","","","","","","","","",""
"29698099999","2021-01-04T17:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-20","-11","","","-0.10","2","63","OVC:08","30.93","29.24","12.43","-12","330","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 41998 83304 11239 21289 39902 40474 52035 70273 8807/ 333 91112=","","","","","","","","","",""
"29698099999","2021-01-04T20:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-21","-12","","","-0.09","2","63","OVC:08","31.03","29.34","","-13","320","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07629698 119// 83203 11246 21296 39934 40509 52032 69902 77173 8802/ 333 11176=","","","","","","","","","",""
"29698099999","2021-01-04T23:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-22","-13","","","-0.05","2","63","OVC:08","31.09","29.39","","-14","310","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 419// 83104 11251 21302 39951 40528 52017 77173 8802/ 333 91110=","","","","","","","","","",""
"29698099999","2021-01-05T02:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-23","-14","","","-0.05","2","63","OVC:08","31.15","29.44","","-15","310","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06029698 419// 83104 11258 21307 39968 40548 52017 77173 8802/=","","","","","","","","","",""
"29698099999","2021-01-05T05:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-23","-16","","","-0.06","2","70","BKN:05","31.23","29.50","","-17","330","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06029698 419// 83302 11268 21306 39990 40574 52022 77173 85026=","","","","","","","","","",""
"29698099999","2021-01-05T08:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-26","-18","","","-0.04","2","68","","31.28","29.54","","-19","330","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08829698 119// 83301 11280 21321 30005 40593 52015 69922 77073 80007 333 21280 48007 55000=","","","","","","","","","",""
"29698099999","2021-01-05T11:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-31","-24","","","-0.03","1","70","","31.33","29.57","31.07","-24","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 41999 50000 11313 21349 30014 40610 51009 70272 80001 333 21319=","","","","","","","","","",""
"29698099999","2021-01-05T14:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-22","-14","","","+0.01","7","64","SCT:03","31.27","29.56","31.07","-15","190","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06029698 41999 81901 11253 21301 30009 40590 57005 70372 83701=","","","","","","","","","",""
"29698099999","2021-01-05T17:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-21","-11","","","+0.01","7","61","","31.25","29.55","31.07","-12","320","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05429698 42999 83201 11239 21293 30006 40584 57003 80007=","","","","","","","","","",""
"29698099999","2021-01-05T20:00:00","54.8833333","99.0333333","410.0","NIZNE UDINSK, RS","FM-12","4","","-21","-16","","","+0.03","8","75","","31.25","29.52","","-16","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07029698 129// 80000 11265 21296 39997 40581 58009 69902 80005 333 11236=","","","","","","","","","",""
