"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"68744099999","2021-01-01T02:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","50","59","","","-0.02","2","73","","","26.93","","54","150","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08068744 36/// /1509 10150 20102 39120 48526 52007 333 10319 20150 91013 555 91019=","","","","","","","","","",""
"68744099999","2021-01-01T05:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","49","57","","","-0.01","3","74","","","26.96","","53","140","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07068744 46/// /1408 10138 20092 39130 48533 53002 333 10319 20138 91011=","","","","","","","","","",""
"68744099999","2021-01-01T08:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","49","63","","","-0.03","2","60","","","27.00","","55","140","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08068744 36/// /1413 10172 20092 39143 48553 52011 333 20138 91020 555 10319 91021=","","","","","","","","","",""
"68744099999","2021-01-01T11:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","47","65","","","-0.02","3","52","","","27.03","","55","160","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07068744 46/// /1614 10184 20084 39155 48567 53006 333 10192 20138 91022=","","","","","","","","","",""
"68744099999","2021-01-01T14:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","43","71","","","+0.01","7","36","","","27.03","","56","160","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08068744 36/// /1616 10219 20063 39152 48572 57005 333 10222 20138 91025 555 91022=","","","","","","","","","",""
"68744099999","2021-01-01T17:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","41","72","","","+0.03","7","33","","","26.99","","55","160","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07068744 46/// /1621 10221 20052 39140 48561 57011 333 10241 20220 91030=","","","","","","","","","",""
"68744099999","2021-01-01T20:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","43","61","","","-0.05","3","52","","","27.09","","52","160","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08068744 36/// /1618 10159 20061 39173 48578 53017 333 10241 20159 91028 555 91024=","","","","","","","","","",""
"68744099999","2021-01-01T23:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","45","56","","","-0.03","3","66","","","27.14","","50","150","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07068744 46/// /1511 10134 20072 39191 48589 53011 333 10241 20134 91015=","","","","","","","","","",""
"68744099999","2021-01-02T02:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","45","53","","","+0.01","8","75","","","27.11","","49","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08068744 36/// /1106 10114 20071 39179 48574 58005 333 10241 20114 91008 555 91025=","","","","","","","","","",""
"68744099999","2021-01-02T05:00:00","-32.1666666","25.6166666","926.0","CRADOCK, SF","FM-12","4","","46","54","","","+0.00","8","75","","","27.10","","50","120","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07068744 46/// /1202 10121 20078 39176 48572 58001 333 10241 20114 91004=","","","","","","","","","",""
